reaction_id	equation	subsystem	original_gpr	candidate_genes	ec	ko	uniprot_support	rbh_support	reference_support	pathway_support	direction_support	transport_support	gapfill_status	evidence_class	conflict_flag	proposed_action	reason
ALAt2r	ala__L_e + h_e <=> ala__L_c + h_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ALAt4	ala__L_e + na1_e --> ala__L_c + na1_c		EHJ91692_1 or EHJ92446_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALAt4pp	ala__L_p + na1_p --> ala__L_c + na1_c		EHJ92446_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALAtex	ala__L_e <=> ala__L_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ALCD1	meoh_c + nad_c <=> fald_c + h_c + nadh_c		EHJ94597_1		1.1.1.244						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALCD19	glyald_c + h_c + nadh_c <=> glyc_c + nad_c		EHJ92726_1 or EHJ92844_1 or EHJ92845_1 or EHJ94683_1		1.1.1.21;1.1.1.72;1.1.1.1;1.1.1.284						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALCD19y	glyald_c + h_c + nadph_c <=> glyc_c + nadp_c				1.1.1.2;1.1.1.21;1.1.1.372;1.1.1.72						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ALCD22_L	lald__L_c + nad_c --> h_c + mthgxl_c + nadh_c				1.1.1.21;1.1.1.6;1.1.1.78						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ALCD2ir	acald_c + h_c + nadh_c --> etoh_c + nad_c		EHJ92571_1 or EHJ92726_1		1.1.1.1;1.1.1.71;1.1.1.284						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALCD2x	etoh_c + nad_c <=> acald_c + h_c + nadh_c		EHJ92726_1 or EHJ92844_1 or EHJ94597_1	EHJ92726_1 or [UNRESOLVED:Csal_1091] or [UNRESOLVED:Csal_1426] or EHJ92844_1	1.1.1.1;1.1.1.71;1.1.1.284			NO	PARTIAL		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALCD2y	etoh_c + nadp_c --> acald_c + h_c + nadph_c		EHJ93302_1 or EHJ94321_1		1.1.1.1;1.1.1.184;1.1.1.2;1.1.1.21;1.1.1.71						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALCD3ir	h_c + nadh_c + ppal_c <=> nad_c + ppoh_c				1.1.1.1;1.1.1.2;1.1.1.202;1.1.1.21;1.1.1.51						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ALCD4	btoh_c + nad_c <=> btal_c + h_c + nadh_c		EHJ94597_1		1.1.1.-						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALCDpp	etoh_p + pqq_p --> acald_p + pqqh2_p		EHJ94603_1								AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALDD1	fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c		EHJ94867_1		1.2.1.46;1.2.1.3						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALDD19xr	h2o_c + nad_c + pacald_c <=> 2.0 h_c + nadh_c + pac_c		EHJ92845_1 or EHJ94510_1 or EHJ94867_1		1.2.1.39;1.2.1.5;1.2.1.3						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALDD20x	h2o_c + id3acald_c + nad_c --> 2.0 h_c + ind3ac_c + nadh_c		EHJ92845_1 or EHJ94683_1		1.2.1.3						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALDD2x	acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c		EHJ92845_1 or EHJ94510_1 or EHJ94683_1 or EHJ94704_1 or EHJ94844_1 or EHJ94867_1		1.2.1.3;1.2.1.5						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALDD2y	acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c		EHJ92845_1	EHJ92845_1	1.2.1.-;1.2.1.4;1.2.1.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
ALDD3	h2o_c + nad_c + ppal_c --> 2.0 h_c + nadh_c + ppa_c		EHJ94867_1		1.2.1.3						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALDD31	aacald_c + h2o_c + nad_c --> gly_c + 2.0 h_c + nadh_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ALDD31_1	amacald_c + h2o_c + nad_c --> gly_c + 2.0 h_c + nadh_c		EHJ94867_1		1.2.1.3						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALDD3y	h2o_c + nadp_c + ppal_c --> 2.0 h_c + nadph_c + ppa_c		EHJ92845_1	EHJ92845_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
ALDD4	btal_c + h2o_c + nad_c --> but_c + 2.0 h_c + nadh_c		EHJ94867_1		1.2.1.3						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALKP	dhap_c + h2o_c --> dha_c + pi_c		EHJ93262_1		3.1.3.-;3.1.3.1;3.1.3.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALLTAMH	alltt_c + 2.0 h2o_c + 2.0 h_c --> co2_c + 2.0 nh4_c + urdglyc_c			[UNRESOLVED:HB_MODEL_ID:EHJ94843_1]	3.5.3.9			NO	COMPLETE_REVIEW		AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ALLTN	alltn_c + h2o_c --> alltt_c + h_c		EHJ91652_1 or EHJ92866_1		3.5.2.5;3.4.19.-						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALLTNt2r	alltn_e + h_e <=> alltn_c + h_c		EHJ92868_1 or EHJ92869_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALLTNt2rpp	alltn_p + h_p <=> alltn_c + h_c			EHJ94760_1 or [UNRESOLVED:Csal_2841] or (EHJ92869_1 and EHJ92868_1)				NO	PARTIAL		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ALLTNtex	alltn_e <=> alltn_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ALPHNH	allphn_c + h2o_c + 3.0 h_c --> 2.0 co2_c + 2.0 nh4_c		EHJ91258_1 or EHJ94619_1 or (EHJ94618_1 and EHJ94619_1)		3.5.1.54						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALR2	h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c		EHJ93294_1 or EHJ93367_1 or EHJ93462_1 or EHJ93856_1	EHJ93367_1	1.1.1.-;1.1.1.313			NO	COMPLETE_REVIEW		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ALR3	acetol_c + h_c + nadph_c --> 12ppd__S_c + nadp_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
AM3PA	anhm3p_c + h2o_c --> LalaDgluMdap_c + anhm_c		EHJ92915_1	EHJ92915_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
AM4PA	anhm4p_c + h2o_c --> LalaDgluMdapDala_c + anhm_c		EHJ92915_1	EHJ92915_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
AMANAPEr	acmanap_c <=> acgam6p_c				5.1.3.9						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
AMANK	acmana_c + atp_c --> acmanap_c + adp_c + h_c				2.7.1.60						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
AMID2	h2o_c + pad_c --> nh4_c + pac_c				3.5.1.11;3.5.1.4						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
AMMQLT8	2dmmql8_c + amet_c --> ahcys_c + h_c + mql8_c		EHJ92947_1 or EHJ93702_1	EHJ92947_1	2.1.1.163;2.1.1.201			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
AMMQT8_2	2dmmq8_c + amet_c --> ahcys_c + h_c + mqn8_c		EHJ91449_1 or EHJ92947_1		2.1.1.163;2.1.1.201						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPD2	amp_c + h2o_c --> imp_c + nh3_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
AMPEP1	gly_asn__L_c + h2o_c <=> asn__L_c + gly_c		EHJ94223_1		3.4.11.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPEP10	gly_asp__L_c + h2o_c <=> asp__L_c + gly_c		EHJ94223_1		3.4.11.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPEP11	gly_pro__L_c + h2o_c --> gly_c + h_c + pro__L_c		EHJ94223_1		3.4.11.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPEP13	ala_L_asp__L_c + h2o_c <=> ala__L_c + asp__L_c		EHJ94223_1		3.4.11.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPEP14	h2o_c + h_c + met_L_ala__L_c <=> ala__L_c + met__L_c		EHJ94223_1		3.4.11.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPEP15	h2o_c + prohisglu_c --> glu__L_c + his__L_c + pro__L_c		EHJ94223_1		3.4.11.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPEP18	h2o_c + serglugly_c --> glu__L_c + gly_c + ser__L_c		EHJ94223_1		3.4.11.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPEP5	ala_L_glu__L_c + h2o_c <=> ala__L_c + glu__L_c		EHJ94223_1		3.4.11.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPEP8	gly_glu__L_c + h2o_c <=> glu__L_c + gly_c		EHJ94223_1		3.4.11.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPMS2	air_c + h2o_c + nad_c --> 4ampm_c + 2.0 for_c + 3.0 h_c + nadh_c		EHJ93300_1	EHJ93300_1	4.1.99.17			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
AMPTASEAH	alahis_c + h2o_c --> ala__L_c + his__L_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASEAL	alaleu_c + h2o_c --> ala__L_c + leu__L_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASEAT	alathr_c + h2o_c --> ala__L_c + thr__L_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASEATRP	alatrp_c + h2o_c --> ala__L_c + trp__L_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASECG	cgly_c + h2o_c --> cys__L_c + gly_c		EHJ91286_1 or EHJ92994_1 or EHJ93655_1 or EHJ93738_1 or EHJ94223_1 or (EHJ91503_1 and EHJ93785_1)	EHJ92994_1	3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-;3.4.13.18;2.8.1.7;3.4.11.10;3.4.11.18;3.4.11.9			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
AMPTASEGGLN	glygln_c + h2o_c --> gln__L_c + gly_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASEGGLU	glyglu_c + h2o_c --> glu__L_c + gly_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASEGM	glymet_c + h2o_c --> gly_c + met__L_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASEGS	glyser_c + h2o_c --> gly_c + ser__L_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASEHG	h2o_c + hisgly_c --> gly_c + his__L_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASEHH	h2o_c + hishis_c --> 2.0 his__L_c		EHJ91286_1 or EHJ93738_1		3.4.11.1;3.4.11.10;3.4.11.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AMPTASEPG	h2o_c + progly_c --> gly_c + pro__L_c		EHJ91286_1 or EHJ92994_1 or EHJ93738_1	EHJ91286_1	3.4.11.1;3.4.11.10;3.4.11.2;3.4.13.18			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
ANHGMtex	anhgm_e <=> anhgm_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ANHMK	anhm_c + atp_c + h2o_c --> acmum6p_c + adp_c + h_c		EHJ93862_1	EHJ93862_1	2.7.1.170			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
ANPRT	anth_c + prpp_c --> ppi_c + pran_c		EHJ91445_1 or EHJ91446_1 or EHJ92334_1	EHJ92334_1	2.4.2.18;4.1.3.27			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
ANS	chor_c + gln__L_c --> anth_c + glu__L_c + h_c + pyr_c		EHJ91445_1 or EHJ91446_1 or EHJ92335_1 or (EHJ91445_1 and EHJ91446_1) or (EHJ91446_1 and EHJ92335_1)	EHJ92335_1 and [UNRESOLVED:Csal_2323]	4.1.3.27			NO	CONFLICT		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ANS2	chor_c + nh4_c --> anth_c + h2o_c + h_c + pyr_c		EHJ91445_1 or EHJ91446_1 or EHJ92335_1 or (EHJ91445_1 and EHJ91446_1)		4.1.3.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ANSN	chor_c + nh3_c --> anth_c + h2o_c + pyr_c		EHJ91445_1 and EHJ91446_1		4.1.3.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
AP4AH	ap4a_c + h2o_c --> 2.0 adp_c + 2.0 h_c		EHJ92172_1 or EHJ92738_1	EHJ92738_1	3.6.1.41			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
AP4AS	2.0 atp_c + h_c --> ap4a_c + ppi_c		EHJ93817_1	[UNRESOLVED:HB_MODEL_ID:EHJ91266_1] or EHJ93817_1	2.7.7.-;6.1.1.6			NO	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
APAT_1	atp_c + ppa_c <=> ppad_c + ppi_c		EHJ92232_1 or EHJ92906_1		6.2.1.1						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
APATr	ala_B_c + pyr_c <=> ala__L_c + msa_c		EHJ94732_1		2.6.1.18						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
APG3PAT120	ddcap_c + glyc3p_c --> 1ddecg3p_c + h_c + pi_c		EHJ92734_1		2.3.1.275						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
APG3PAT141	glyc3p_c + ttdceap_c --> 1tdec7eg3p_c + h_c + pi_c		EHJ92734_1		2.3.1.275						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
APG3PAT161	glyc3p_c + hdceap_c --> 1hdec9eg3p_c + h_c + pi_c		EHJ92734_1		2.3.1.275						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
APH120	ddcap_c + h2o_c --> ddca_c + 2.0 h_c + pi_c		EHJ91724_1	EHJ91724_1	3.6.1.7			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
APH141	h2o_c + ttdceap_c --> 2.0 h_c + pi_c + ttdcea_c		EHJ91724_1	EHJ91724_1	3.6.1.7			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
APH161	h2o_c + hdceap_c --> 2.0 h_c + hdcea_c + pi_c		EHJ91724_1	EHJ91724_1	3.6.1.7			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
APPAT	atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c		EHJ92977_1		2.7.7.3						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
APPLDHr	aact_c + h_c + nadh_c <=> appl_c + nad_c				1.1.1.75;2.3.1.37						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
APRAUR	5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c		EHJ91117_1 or EHJ93269_1	EHJ91117_1	1.1.1.193;3.5.4.26			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
APSR	aps_c + trdrd_c --> amp_c + 2.0 h_c + so3_c + trdox_c		EHJ91114_1 or EHJ92327_1 or EHJ93847_1		1.8.4.10						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
APTNAT	5aptn_c + akg_c <=> glu__L_c + oxptn_c			[UNRESOLVED:FF32_03725]	2.6.1.48			NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ARBTtex	arbt_e --> arbt_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ARBabc	arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c				3.6.3.17						AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ARBabcpp	arab__L_p + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c		EHJ94889_1 and EHJ94890_1 and EHJ94891_1		3.6.3.17						AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ARBt2r	arab__L_e + h_e <=> arab__L_c + h_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ARBt3ipp	arab__L_c + h_p --> arab__L_p + h_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ARBtex	arab__L_e <=> arab__L_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ARGDC	arg__L_c + h_c --> agm_c + co2_c		EHJ93009_1	EHJ93009_1	4.1.1.19			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
ARGDCpp	arg__L_p + h_p --> agm_p + co2_p		EHJ93009_1		4.1.1.19						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ARGDI	arg__L_c + h2o_c --> citr__L_c + nh4_c		EHJ92619_1		3.5.3.6						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ARGDr	arg__L_c + h2o_c --> citr__L_c + nh4_c		EHJ92619_1		3.5.3.6						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ARGORNt3	arg__L_e + orn__L_c <=> arg__L_c + orn__L_e										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ARGSL	argsuc_c <=> arg__L_c + fum_c		EHJ94371_1	EHJ94371_1	4.3.2.1			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
ARGSS	asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c		EHJ91608_1	EHJ91608_1	6.3.4.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
ARGabc	arg__L_e + atp_c + h2o_c --> adp_c + arg__L_c + h_c + pi_c				3.6.3.21						AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
ARGabcpp	arg__L_p + atp_c + h2o_c --> adp_c + arg__L_c + h_c + pi_c		EHJ92464_1 or (EHJ92461_1 and EHJ92462_1) or (EHJ92686_1 and EHJ94674_1) or (EHJ92461_1 and EHJ92462_1 and EHJ92463_1 and EHJ92464_1) or (EHJ92461_1 and EHJ92462_1 and EHJ92464_1 and EHJ94511_1) or (EHJ92461_1 and EHJ92464_1 and EHJ94511_1 and EHJ94512_1) or (EHJ94442_1 and EHJ94443_1 and EHJ94444_1 and EHJ94445_1)	(EHJ94929_1 and EHJ94930_1 and EHJ94931_1) or (EHJ94445_1 and [UNRESOLVED:Csal_0121] and EHJ94443_1 and EHJ94442_1)	3.6.3.21			NO	PARTIAL		AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ARGt2r	arg__L_e + h_e <=> arg__L_c + h_c		EHJ94710_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ARGt3pp	arg__L_c + h_p --> arg__L_p + h_c		EHJ93410_1	EHJ93410_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	REVIEW		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
ARGt5r	arg__L_e <=> arg__L_c		EHJ94710_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
ARGtex	arg__L_e <=> arg__L_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
